city,location,price,bedrooms,baths,size,price_lakh,size_marla,price_per_sqft,bedroom_group,price_band
Faisalabad,"Model City 1, Canal Road",20000000,3,4,1125.0,200.0,5.0,17777.777777777777,3,50L â€“ 2.5 Cr
Faisalabad,"Canal Park, Faisalabad",11000000,3,4,675.0,110.0,3.0,16296.296296296296,3,50L â€“ 2.5 Cr
Faisalabad,"Heaven Habitat, Faisalabad",15000000,5,5,1125.0,150.0,5.0,13333.333333333334,5,50L â€“ 2.5 Cr
Faisalabad,"Jaranwala Road, Faisalabad",5000000,0,0,2025.0,50.0,9.0,2469.135802469136,0 (Plot),< 50 Lakh
Faisalabad,"Eden Orchard Block Z, Eden Orchard",25000000,4,5,1575.0,250.0,7.0,15873.015873015873,4,50L â€“ 2.5 Cr
Faisalabad,"Canal Garden, Faisalabad",27500000,4,4,1125.0,275.0,5.0,24444.444444444445,4,2.5 â€“ 5 Cr
Faisalabad,"Madina Town, Faisalabad",40000000,2,0,4500.0,400.0,20.0,8888.888888888889,2,2.5 â€“ 5 Cr
Faisalabad,"TECH Town (TNT Colony), Satiana Road",7800000,0,0,675.0,78.0,3.0,11555.555555555555,0 (Plot),50L â€“ 2.5 Cr
Faisalabad,"TECH Town (TNT Colony), Satiana Road",13000000,0,0,1125.0,130.0,5.0,11555.555555555555,0 (Plot),50L â€“ 2.5 Cr
Faisalabad,"Four Season Housing, Faisalabad",22500000,5,5,1125.0,225.0,5.0,20000.0,5,50L â€“ 2.5 Cr
Faisalabad,"Lyallpur Avenue, Jaranwala Road",14000000,0,0,1125.0,140.0,5.0,12444.444444444445,0 (Plot),50L â€“ 2.5 Cr
Faisalabad,"Bismillah Garden, Jaranwala Road",25000000,0,0,1575.0,250.0,7.0,15873.015873015873,0 (Plot),50L â€“ 2.5 Cr
Faisalabad,"Sitara Park City, Jaranwala Road",9500000,0,0,1125.0,95.0,5.0,8444.444444444445,0 (Plot),50L â€“ 2.5 Cr
Faisalabad,"Khawaja Islam Road, Faisalabad",60000000,0,0,4500.0,600.0,20.0,13333.333333333334,0 (Plot),5 â€“ 10 Cr
Faisalabad,"Sitara Park City, Jaranwala Road",10500000,0,0,1125.0,105.0,5.0,9333.333333333334,0 (Plot),50L â€“ 2.5 Cr
Faisalabad,"Khayaban Colony 2, Faisalabad",30000000,0,0,2250.0,300.0,10.0,13333.333333333334,0 (Plot),2.5 â€“ 5 Cr
Faisalabad,"Sitara Park City, Jaranwala Road",14000000,0,0,1125.0,140.0,5.0,12444.444444444445,0 (Plot),50L â€“ 2.5 Cr
Faisalabad,"Khayaban Gardens, Faisalabad",65000000,6,6,4950.0,650.0,22.0,13131.31313131313,6,5 â€“ 10 Cr
Faisalabad,"Canal Park, Faisalabad",30000000,4,5,1350.0,300.0,6.0,22222.222222222223,4,2.5 â€“ 5 Cr
Faisalabad,"Wapda City - Block L, Wapda City",15500000,0,0,1125.0,155.0,5.0,13777.777777777777,0 (Plot),50L â€“ 2.5 Cr
Faisalabad,"Madina Town, Faisalabad",15500000,6,0,1125.0,155.0,5.0,13777.777777777777,6,50L â€“ 2.5 Cr
Faisalabad,"Citi Housing - Phase 1, Citi Housing",32500000,4,5,2250.0,325.0,10.0,14444.444444444445,4,2.5 â€“ 5 Cr
Faisalabad,"Four Season Housing, Faisalabad",16500000,0,0,1125.0,165.0,5.0,14666.666666666666,0 (Plot),50L â€“ 2.5 Cr
Faisalabad,"Canal Road, Faisalabad",60000000,0,0,4500.0,600.0,20.0,13333.333333333334,0 (Plot),5 â€“ 10 Cr
Faisalabad,"Eden Executive, Eden Gardens",25000000,4,5,1575.0,250.0,7.0,15873.015873015873,4,50L â€“ 2.5 Cr
Faisalabad,"Canal Road, Faisalabad",60000000,7,6,4500.0,600.0,20.0,13333.333333333334,7+,5 â€“ 10 Cr
Faisalabad,"Gulberg Valley, Faisalabad",7200000,3,4,562.0,72.0,2.497777777777778,12811.387900355872,3,50L â€“ 2.5 Cr
Faisalabad,"Eden Executive, Eden Gardens",27500000,0,0,1575.0,275.0,7.0,17460.31746031746,0 (Plot),2.5 â€“ 5 Cr
Faisalabad,"Jaranwala Road, Faisalabad",6500000,0,0,1125.0,65.0,5.0,5777.777777777777,0 (Plot),50L â€“ 2.5 Cr
Faisalabad,"Paramount Villas, Satiana Road",13000000,3,4,900.0,130.0,4.0,14444.444444444445,3,50L â€“ 2.5 Cr
Faisalabad,"PGSHF -Block D1, Punjab Govt Servants Housing Foundation",13200000,4,5,1125.0,132.0,5.0,11733.333333333334,4,50L â€“ 2.5 Cr
Faisalabad,"Gulbahar Colony, Faisalabad",55000000,5,6,4500.0,550.0,20.0,12222.222222222223,5,5 â€“ 10 Cr
Faisalabad,"Dhobi Ghat, Faisalabad",25000000,0,0,1125.0,250.0,5.0,22222.222222222223,0 (Plot),50L â€“ 2.5 Cr
Faisalabad,"New Green Town, Faisalabad",5700000,2,2,675.0,57.0,3.0,8444.444444444445,2,50L â€“ 2.5 Cr
Faisalabad,"Khayaban Gardens, Faisalabad",22500000,0,0,1575.0,225.0,7.0,14285.714285714286,0 (Plot),50L â€“ 2.5 Cr
Faisalabad,"Madina Town, Faisalabad",14000000,4,5,1125.0,140.0,5.0,12444.444444444445,4,50L â€“ 2.5 Cr
Faisalabad,"Lahore - Sheikhupura - Faisalabad Road, Faisalabad",22500000,7,0,1732.0,225.0,7.697777777777778,12990.762124711317,7+,50L â€“ 2.5 Cr
Faisalabad,"Eden Valley, Faisalabad",15000000,0,0,1125.0,150.0,5.0,13333.333333333334,0 (Plot),50L â€“ 2.5 Cr
Faisalabad,"Gulistan Colony No 1, Faisalabad",55000000,2,2,2250.0,550.0,10.0,24444.444444444445,2,5 â€“ 10 Cr
Faisalabad,"Eden Valley, Faisalabad",18500000,4,5,1125.0,185.0,5.0,16444.444444444445,4,50L â€“ 2.5 Cr
Faisalabad,"Wapda City, Faisalabad",14500000,0,0,1125.0,145.0,5.0,12888.888888888889,0 (Plot),50L â€“ 2.5 Cr
Faisalabad,"Eden Valley, Faisalabad",55000000,0,0,2475.0,550.0,11.0,22222.222222222223,0 (Plot),5 â€“ 10 Cr
Faisalabad,"Four Seasons Phase 1, Four Season Housing",17000000,4,5,1125.0,170.0,5.0,15111.111111111111,4,50L â€“ 2.5 Cr
Faisalabad,"Four Seasons Phase 1 - Saffron Enclave, Four Seasons Phase 1",17500000,0,0,1125.0,175.0,5.0,15555.555555555555,0 (Plot),50L â€“ 2.5 Cr
Faisalabad,"Four Seasons Phase 1 - Saffron Enclave, Four Seasons Phase 1",16000000,0,0,1125.0,160.0,5.0,14222.222222222223,0 (Plot),50L â€“ 2.5 Cr
Faisalabad,"Khayaban Gardens, Faisalabad",65000000,0,0,4500.0,650.0,20.0,14444.444444444445,0 (Plot),5 â€“ 10 Cr
Faisalabad,"Lyallpur Avenue, Jaranwala Road",13500000,0,0,1125.0,135.0,5.0,12000.0,0 (Plot),50L â€“ 2.5 Cr
Faisalabad,"Abdullah Gardens, East Canal Road",27500000,5,6,1575.0,275.0,7.0,17460.31746031746,5,2.5 â€“ 5 Cr
Faisalabad,"Sehgal City, Samundari Road",13500000,3,4,2025.0,135.0,9.0,6666.666666666667,3,50L â€“ 2.5 Cr
Faisalabad,"Al Barkat Villas, Faisalabad",10000000,2,2,1125.0,100.0,5.0,8888.888888888889,2,50L â€“ 2.5 Cr
Faisalabad,"Chenab Gardens, Faisalabad",16000000,0,0,2250.0,160.0,10.0,7111.111111111111,0 (Plot),50L â€“ 2.5 Cr
Faisalabad,"Gulberg, Faisalabad",25000000,0,0,1800.0,250.0,8.0,13888.888888888889,0 (Plot),50L â€“ 2.5 Cr
Faisalabad,"Sheraz Park, Ahmadabad",6000000,3,2,675.0,60.0,3.0,8888.888888888889,3,50L â€“ 2.5 Cr
Faisalabad,"Green Valley, Samundari Road",10000000,3,3,900.0,100.0,4.0,11111.111111111111,3,50L â€“ 2.5 Cr
Faisalabad,"Green Valley, Samundari Road",14000000,3,3,1125.0,140.0,5.0,12444.444444444445,3,50L â€“ 2.5 Cr
Faisalabad,"Green Valley, Samundari Road",13500000,3,3,1125.0,135.0,5.0,12000.0,3,50L â€“ 2.5 Cr
Faisalabad,"Sitara Diamond City, Satiana Road",8000000,2,2,1125.0,80.0,5.0,7111.111111111111,2,50L â€“ 2.5 Cr
Faisalabad,"Kashmir Road, Faisalabad",4500000,4,3,675.0,45.0,3.0,6666.666666666667,4,< 50 Lakh
Faisalabad,"Nisar Colony, Faisalabad",8200000,2,2,900.0,82.0,4.0,9111.111111111111,2,50L â€“ 2.5 Cr
Faisalabad,"Gulistan Colony - Block G, Gulistan Colony No 1",30000000,5,5,2025.0,300.0,9.0,14814.814814814816,5,2.5 â€“ 5 Cr
Faisalabad,"Ghalib City, Faisalabad",19500000,4,4,1125.0,195.0,5.0,17333.333333333332,4,50L â€“ 2.5 Cr
Faisalabad,"Millat Town, Faisalabad",30000000,8,8,2250.0,300.0,10.0,13333.333333333334,7+,2.5 â€“ 5 Cr
Faisalabad,"Eden Executive Extension, Eden Gardens",14500000,2,3,1125.0,145.0,5.0,12888.888888888889,2,50L â€“ 2.5 Cr
Faisalabad,"Jhang Road, Faisalabad",7500000,4,2,3375.0,75.0,15.0,2222.222222222222,4,50L â€“ 2.5 Cr
Faisalabad,"Abdullah City, Faisalabad",10000000,4,2,675.0,100.0,3.0,14814.814814814816,4,50L â€“ 2.5 Cr
Faisalabad,"Saifabad, Faisalabad",15000000,4,3,900.0,150.0,4.0,16666.666666666668,4,50L â€“ 2.5 Cr
Faisalabad,"Paradise Valley, Faisalabad",180000000,11,10,9000.0,1800.0,40.0,20000.0,7+,10 â€“ 50 Cr
Faisalabad,"Khayaban Colony, Faisalabad",8000000,3,3,1125.0,80.0,5.0,7111.111111111111,3,50L â€“ 2.5 Cr
Faisalabad,"Lower Canal Road, Faisalabad",10500000,2,3,900.0,105.0,4.0,11666.666666666666,2,50L â€“ 2.5 Cr
Faisalabad,"Suhail Abad, Faisalabad",14000000,5,4,1125.0,140.0,5.0,12444.444444444445,5,50L â€“ 2.5 Cr
Faisalabad,"Satiana Road, Faisalabad",18500000,5,6,2925.0,185.0,13.0,6324.786324786325,5,50L â€“ 2.5 Cr
Faisalabad,"Rachna Town, Faisalabad",19000000,5,6,2925.0,190.0,13.0,6495.726495726496,5,50L â€“ 2.5 Cr
Faisalabad,"Mustafabad, Civil Lines",16000000,4,4,1125.0,160.0,5.0,14222.222222222223,4,50L â€“ 2.5 Cr
Faisalabad,"Peoples Colony No 2, Faisalabad",15000000,3,2,675.0,150.0,3.0,22222.222222222223,3,50L â€“ 2.5 Cr
Faisalabad,"204 Chak Road, Faisalabad",10800000,6,6,1125.0,108.0,5.0,9600.0,6,50L â€“ 2.5 Cr
Faisalabad,"Officers Colony 2, Faisalabad",55000000,6,8,4500.0,550.0,20.0,12222.222222222223,6,5 â€“ 10 Cr
Faisalabad,"Kashmir Road, Faisalabad",8500000,2,1,675.0,85.0,3.0,12592.592592592593,2,50L â€“ 2.5 Cr
Faisalabad,"Samundari Road, Faisalabad",30000000,5,0,4950.0,300.0,22.0,6060.606060606061,5,2.5 â€“ 5 Cr
Faisalabad,"Al Masoom Town, Faisalabad",35000000,5,5,3600.0,350.0,16.0,9722.222222222223,5,2.5 â€“ 5 Cr
Faisalabad,"TECH Town (TNT Colony), Satiana Road",35000000,4,5,2250.0,350.0,10.0,15555.555555555555,4,2.5 â€“ 5 Cr
Faisalabad,"Wapda City - Block B, Wapda City",26000000,4,6,2250.0,260.0,10.0,11555.555555555555,4,2.5 â€“ 5 Cr
Faisalabad,"Canal Park, Faisalabad",22000000,4,5,1350.0,220.0,6.0,16296.296296296296,4,50L â€“ 2.5 Cr
Faisalabad,"Model City 2, Satiana Road",12800000,4,4,1125.0,128.0,5.0,11377.777777777777,4,50L â€“ 2.5 Cr
Faisalabad,"Model City 2, Satiana Road",12900000,4,4,1125.0,129.0,5.0,11466.666666666666,4,50L â€“ 2.5 Cr
Faisalabad,"Samanabad, Faisalabad",12000000,10,10,2250.0,120.0,10.0,5333.333333333333,7+,50L â€“ 2.5 Cr
Faisalabad,"Saifabad, Faisalabad",9000000,8,5,1125.0,90.0,5.0,8000.0,7+,50L â€“ 2.5 Cr
Faisalabad,"Abdullah City, Faisalabad",10500000,3,4,675.0,105.0,3.0,15555.555555555555,3,50L â€“ 2.5 Cr
Faisalabad,"Gulistan Colony No 2, Faisalabad",18000000,4,3,2048.0,180.0,9.102222222222222,8789.0625,4,50L â€“ 2.5 Cr
Faisalabad,"Eden Orchard, Faisalabad",15000000,5,6,1125.0,150.0,5.0,13333.333333333334,5,50L â€“ 2.5 Cr
Faisalabad,"Samanabad, Faisalabad",4500000,3,3,450.0,45.0,2.0,10000.0,3,< 50 Lakh
Faisalabad,"Mansoorabad, Faisalabad",7500000,5,2,1125.0,75.0,5.0,6666.666666666667,5,50L â€“ 2.5 Cr
Faisalabad,"Kohinoor One, Jaranwala Road",3300000,1,1,315.0,33.0,1.4,10476.190476190477,1,< 50 Lakh
Faisalabad,"Canal Road, Faisalabad",27000000,4,5,1575.0,270.0,7.0,17142.85714285714,4,2.5 â€“ 5 Cr
Faisalabad,"Peoples Colony No 2, Faisalabad",30000000,7,9,2250.0,300.0,10.0,13333.333333333334,7+,2.5 â€“ 5 Cr
Faisalabad,"Karim Town, Faisalabad",25000000,3,5,3375.0,250.0,15.0,7407.407407407408,3,50L â€“ 2.5 Cr
Faisalabad,"Sitara Colony, Faisalabad",5500000,3,2,608.0,55.0,2.7022222222222223,9046.052631578947,3,50L â€“ 2.5 Cr
Faisalabad,"Madina Town, Faisalabad",20000000,6,6,1800.0,200.0,8.0,11111.111111111111,6,50L â€“ 2.5 Cr
Faisalabad,"Kohinoor City, Faisalabad",3500000,1,1,315.0,35.0,1.4,11111.111111111111,1,< 50 Lakh
Faisalabad,"Madina Town, Faisalabad",11000000,6,3,1125.0,110.0,5.0,9777.777777777777,6,50L â€“ 2.5 Cr
Faisalabad,"Green Town, Faisalabad",8500000,4,5,1125.0,85.0,5.0,7555.555555555556,4,50L â€“ 2.5 Cr
Faisalabad,"Satiana Road, Faisalabad",20000000,5,6,1575.0,200.0,7.0,12698.412698412698,5,50L â€“ 2.5 Cr
Faisalabad,"Samanabad, Faisalabad",9000000,5,2,360.0,90.0,1.6,25000.0,5,50L â€“ 2.5 Cr
Faisalabad,"Canal Road, Faisalabad",7500000,3,4,608.0,75.0,2.7022222222222223,12335.526315789473,3,50L â€“ 2.5 Cr
Faisalabad,"Shahbaz Town, Faisalabad",18000000,6,4,900.0,180.0,4.0,20000.0,6,50L â€“ 2.5 Cr
Faisalabad,"Shahbaz Town, Faisalabad",19000000,6,4,900.0,190.0,4.0,21111.11111111111,6,50L â€“ 2.5 Cr
Faisalabad,"Ghulam Mohammad Abad, Faisalabad",2100000,2,1,1688.0,21.0,7.502222222222223,1244.0758293838862,2,< 50 Lakh
Faisalabad,"Rasheed Nagar, Faisalabad",8100000,6,3,1125.0,81.0,5.0,7200.0,6,50L â€“ 2.5 Cr
Faisalabad,"Four Season Housing, Faisalabad",11500000,3,4,675.0,115.0,3.0,17037.037037037036,3,50L â€“ 2.5 Cr
Faisalabad,"Samundari Road, Faisalabad",15000000,4,5,1125.0,150.0,5.0,13333.333333333334,4,50L â€“ 2.5 Cr
Faisalabad,"Chak 189 RB Garhi Rasulpur, Faisalabad",4000000,2,2,900.0,40.0,4.0,4444.444444444444,2,< 50 Lakh
Faisalabad,"Sitara Diamond City, Satiana Road",13000000,5,6,1350.0,130.0,6.0,9629.62962962963,5,50L â€“ 2.5 Cr
Faisalabad,"Yousaf Town, Faisalabad",27500000,0,0,2475.0,275.0,11.0,11111.111111111111,0 (Plot),2.5 â€“ 5 Cr
Faisalabad,"Model City 1, Canal Road",17500000,3,4,1238.0,175.0,5.502222222222223,14135.702746365105,3,50L â€“ 2.5 Cr
Faisalabad,"Rasheed Nagar, Faisalabad",16000000,4,5,1125.0,160.0,5.0,14222.222222222223,4,50L â€“ 2.5 Cr
Faisalabad,"Eden Garden Executive - Block E, Eden Executive",17000000,5,7,1125.0,170.0,5.0,15111.111111111111,5,50L â€“ 2.5 Cr
Faisalabad,"Yousafabad, Manawala",4000000,2,2,562.0,40.0,2.497777777777778,7117.437722419929,2,< 50 Lakh
Faisalabad,"East Canal Road, Canal Road",40000000,4,2,450.0,400.0,2.0,88888.88888888889,4,2.5 â€“ 5 Cr
Faisalabad,"Citi Housing - Block A, Citi Housing",15000000,3,4,1125.0,150.0,5.0,13333.333333333334,3,50L â€“ 2.5 Cr
Faisalabad,"Madina Town, Faisalabad",40000000,2,2,4500.0,400.0,20.0,8888.888888888889,2,2.5 â€“ 5 Cr
Faisalabad,"Manawala, Faisalabad",11500000,8,4,1125.0,115.0,5.0,10222.222222222223,7+,50L â€“ 2.5 Cr
Faisalabad,"Shahbaz Town, Faisalabad",8000000,6,4,1125.0,80.0,5.0,7111.111111111111,6,50L â€“ 2.5 Cr
Faisalabad,"Jhang Road, Faisalabad",9000000,6,4,1125.0,90.0,5.0,8000.0,6,50L â€“ 2.5 Cr
Faisalabad,"Peoples Colony - Block D, Peoples Colony No 1",8000000,2,2,518.0,80.0,2.3022222222222224,15444.015444015444,2,50L â€“ 2.5 Cr
Faisalabad,"Shadab Colony, Faisalabad",6500000,4,2,562.0,65.0,2.497777777777778,11565.836298932385,4,50L â€“ 2.5 Cr
Faisalabad,"Shadab Colony, Faisalabad",7500000,5,3,1125.0,75.0,5.0,6666.666666666667,5,50L â€“ 2.5 Cr
Faisalabad,"Millat Town, Faisalabad",8000000,0,0,1125.0,80.0,5.0,7111.111111111111,0 (Plot),50L â€“ 2.5 Cr
Faisalabad,"Officers Colony 2, Faisalabad",35000000,5,5,1845.0,350.0,8.2,18970.18970189702,5,2.5 â€“ 5 Cr
Peshawar,"Hayatabad Phase 7, Hayatabad",82000000,6,6,4500.0,820.0,20.0,18222.222222222223,6,5 â€“ 10 Cr
Peshawar,"Hayatabad Phase 7, Hayatabad",59000000,7,8,2250.0,590.0,10.0,26222.222222222223,7+,5 â€“ 10 Cr
Peshawar,"Hayatabad Phase 7, Hayatabad",82000000,0,0,3150.0,820.0,14.0,26031.74603174603,0 (Plot),5 â€“ 10 Cr
Peshawar,"Hayatabad Phase 7, Hayatabad",59000000,0,0,2250.0,590.0,10.0,26222.222222222223,0 (Plot),5 â€“ 10 Cr
Peshawar,"Askari 6, Peshawar",68000000,5,6,4500.0,680.0,20.0,15111.111111111111,5,5 â€“ 10 Cr
Peshawar,"Officers Garden Colony, Warsak Road",25000000,6,6,1125.0,250.0,5.0,22222.222222222223,6,50L â€“ 2.5 Cr
Peshawar,"Warsak Road, Peshawar",21000000,6,6,1125.0,210.0,5.0,18666.666666666668,6,50L â€“ 2.5 Cr
Peshawar,"Warsak Road, Peshawar",25000000,7,6,1575.0,250.0,7.0,15873.015873015873,7+,50L â€“ 2.5 Cr
Peshawar,"Hayatabad Phase 1, Hayatabad",34000000,0,0,1125.0,340.0,5.0,30222.222222222223,0 (Plot),2.5 â€“ 5 Cr
Peshawar,"Hayatabad Phase 1 - D4, Hayatabad Phase 1",31000000,8,8,1125.0,310.0,5.0,27555.555555555555,7+,2.5 â€“ 5 Cr
Peshawar,"Hayatabad Phase 1 - E3, Hayatabad Phase 1",108000000,10,6,4500.0,1080.0,20.0,24000.0,7+,10 â€“ 50 Cr
Peshawar,"Hayatabad Phase 1 - D2, Hayatabad Phase 1",30000000,5,5,1125.0,300.0,5.0,26666.666666666668,5,2.5 â€“ 5 Cr
Peshawar,"Officers Garden Colony, Warsak Road",26500000,6,6,1125.0,265.0,5.0,23555.555555555555,6,2.5 â€“ 5 Cr
Peshawar,"Warsak Road, Peshawar",36000000,0,0,2025.0,360.0,9.0,17777.777777777777,0 (Plot),2.5 â€“ 5 Cr
Peshawar,"DHA Phase 1 - Sector A, DHA Phase 1",86000000,9,6,4500.0,860.0,20.0,19111.11111111111,7+,5 â€“ 10 Cr
Peshawar,"Umar Gul Road, Peshawar",130000000,0,0,11250.0,1300.0,50.0,11555.555555555555,0 (Plot),10 â€“ 50 Cr
Peshawar,"Officers Garden Colony, Warsak Road",19000000,0,0,1125.0,190.0,5.0,16888.88888888889,0 (Plot),50L â€“ 2.5 Cr
Peshawar,"Hayatabad Phase 7 - E5, Hayatabad Phase 7",53000000,10,6,2250.0,530.0,10.0,23555.555555555555,7+,5 â€“ 10 Cr
Peshawar,"Hayatabad Phase 7, Hayatabad",33000000,8,0,1125.0,330.0,5.0,29333.333333333332,7+,2.5 â€“ 5 Cr
Peshawar,"Hayatabad Phase 7 - E5, Hayatabad Phase 7",53000000,11,0,2250.0,530.0,10.0,23555.555555555555,7+,5 â€“ 10 Cr
Peshawar,"Hayatabad Phase 1, Hayatabad",65000000,6,6,4500.0,650.0,20.0,14444.444444444445,6,5 â€“ 10 Cr
Peshawar,"Wapda Town, Peshawar",18000000,6,6,1575.0,180.0,7.0,11428.57142857143,6,50L â€“ 2.5 Cr
Peshawar,"Sufiyan Garden, Warsak Road",38000000,0,0,2250.0,380.0,10.0,16888.88888888889,0 (Plot),2.5 â€“ 5 Cr
Peshawar,"Hayatabad Phase 6, Hayatabad",64000000,0,0,2250.0,640.0,10.0,28444.444444444445,0 (Plot),5 â€“ 10 Cr
Peshawar,"Hayatabad Phase 6, Hayatabad",57000000,0,0,2250.0,570.0,10.0,25333.333333333332,0 (Plot),5 â€“ 10 Cr
Peshawar,"Hayatabad Phase 1 - E2, Hayatabad Phase 1",60000000,0,0,2250.0,600.0,10.0,26666.666666666668,0 (Plot),5 â€“ 10 Cr
Peshawar,"Hayatabad Phase 4 - P1, Hayatabad Phase 4",160000000,0,0,4500.0,1600.0,20.0,35555.555555555555,0 (Plot),10 â€“ 50 Cr
Peshawar,"Warsak Road, Peshawar",43000000,7,8,2250.0,430.0,10.0,19111.11111111111,7+,2.5 â€“ 5 Cr
Peshawar,"Warsak Road, Peshawar",25000000,7,7,1575.0,250.0,7.0,15873.015873015873,7+,50L â€“ 2.5 Cr
Peshawar,"Warsak Road, Peshawar",43000000,8,6,2250.0,430.0,10.0,19111.11111111111,7+,2.5 â€“ 5 Cr
Peshawar,"Deans Heights, Hayatabad",25000000,3,4,1575.0,250.0,7.0,15873.015873015873,3,50L â€“ 2.5 Cr
Peshawar,"Hayatabad Phase 3 - K1, Hayatabad Phase 3",70000000,8,6,4500.0,700.0,20.0,15555.555555555555,7+,5 â€“ 10 Cr
Peshawar,"Hayatabad Phase 6 - F2, Hayatabad Phase 6",55000000,7,8,2250.0,550.0,10.0,24444.444444444445,7+,5 â€“ 10 Cr
Peshawar,"Regi Model Town Phase 4 - Block C2, Regi Model Town Phase 4",19100000,8,6,1125.0,191.0,5.0,16977.777777777777,7+,50L â€“ 2.5 Cr
Peshawar,"Regi Model Town Phase 3 - Block D2, Regi Model Town Phase 3",19400000,8,6,1125.0,194.0,5.0,17244.444444444445,7+,50L â€“ 2.5 Cr
Peshawar,"Officers Garden Colony, Warsak Road",18000000,6,6,1125.0,180.0,5.0,16000.0,6,50L â€“ 2.5 Cr
Peshawar,"GT Road, Peshawar",6250000,4,4,1125.0,62.5,5.0,5555.555555555556,4,50L â€“ 2.5 Cr
Peshawar,"GT Road, Peshawar",8750000,4,4,788.0,87.5,3.502222222222222,11104.060913705584,4,50L â€“ 2.5 Cr
Peshawar,"Gulberg, Peshawar",19500000,6,6,900.0,195.0,4.0,21666.666666666668,6,50L â€“ 2.5 Cr
Peshawar,"Hayatabad Phase 3 - K5, Hayatabad Phase 3",160000000,9,6,9000.0,1600.0,40.0,17777.777777777777,7+,10 â€“ 50 Cr
Peshawar,"Regi Model Town Phase 4, Regi Model Town",40000000,10,6,2250.0,400.0,10.0,17777.777777777777,7+,2.5 â€“ 5 Cr
Peshawar,"Hayatabad Phase 6, Hayatabad",55000000,7,0,1575.0,550.0,7.0,34920.63492063492,7+,5 â€“ 10 Cr
Peshawar,"Hayatabad Phase 6 - F4, Hayatabad Phase 6",130000000,10,10,4500.0,1300.0,20.0,28888.88888888889,7+,10 â€“ 50 Cr
Peshawar,"Hayatabad Phase 7, Hayatabad",64000000,0,0,2250.0,640.0,10.0,28444.444444444445,0 (Plot),5 â€“ 10 Cr
Peshawar,"Warsak Road, Peshawar",27000000,7,6,1575.0,270.0,7.0,17142.85714285714,7+,2.5 â€“ 5 Cr
Peshawar,"Sufiyan Garden, Warsak Road",10800000,4,5,742.0,108.0,3.2977777777777777,14555.256064690027,4,50L â€“ 2.5 Cr
Peshawar,"Hayatabad Phase 6 - F6, Hayatabad Phase 6",24500000,6,6,1125.0,245.0,5.0,21777.777777777777,6,50L â€“ 2.5 Cr
Peshawar,"Hayatabad Phase 6 - F6, Hayatabad Phase 6",26500000,7,7,1125.0,265.0,5.0,23555.555555555555,7+,2.5 â€“ 5 Cr
Peshawar,"Shaheen Housing Scheme, Warsak Road",32500000,4,5,4950.0,325.0,22.0,6565.656565656565,4,2.5 â€“ 5 Cr
Peshawar,"Hayatabad Phase 7 - E6, Hayatabad Phase 7",60000000,0,0,2250.0,600.0,10.0,26666.666666666668,0 (Plot),5 â€“ 10 Cr
Peshawar,"Hayatabad Phase 7 - E5, Hayatabad Phase 7",31000000,7,8,1125.0,310.0,5.0,27555.555555555555,7+,2.5 â€“ 5 Cr
Peshawar,"GT Road, Peshawar",12500000,5,5,1125.0,125.0,5.0,11111.111111111111,5,50L â€“ 2.5 Cr
Peshawar,"Regi Model Town Phase 4 - Block C1, Regi Model Town Phase 4",23000000,8,0,1125.0,230.0,5.0,20444.444444444445,7+,50L â€“ 2.5 Cr
Peshawar,"Warsak Road, Peshawar",16200000,6,6,1012.0,162.0,4.497777777777777,16007.90513833992,6,50L â€“ 2.5 Cr
Peshawar,"Officers Garden Colony, Warsak Road",17000000,5,5,720.0,170.0,3.2,23611.11111111111,5,50L â€“ 2.5 Cr
Peshawar,"Sufiyan Garden, Warsak Road",15500000,7,7,1125.0,155.0,5.0,13777.777777777777,7+,50L â€“ 2.5 Cr
Peshawar,"Hayatabad Phase 1, Hayatabad",42000000,0,0,2250.0,420.0,10.0,18666.666666666668,0 (Plot),2.5 â€“ 5 Cr
Peshawar,"Hayatabad Phase 1, Hayatabad",61000000,0,0,2250.0,610.0,10.0,27111.11111111111,0 (Plot),5 â€“ 10 Cr
Peshawar,"Hayatabad Phase 1, Hayatabad",55000000,0,0,2250.0,550.0,10.0,24444.444444444445,0 (Plot),5 â€“ 10 Cr
Peshawar,"Hayatabad Phase 1, Hayatabad",59000000,0,0,2250.0,590.0,10.0,26222.222222222223,0 (Plot),5 â€“ 10 Cr
Peshawar,"Dalazak Road, Peshawar",17000000,5,5,788.0,170.0,3.502222222222222,21573.604060913705,5,50L â€“ 2.5 Cr
Peshawar,"Orhan Tower, Canal Road",12500000,3,3,1440.0,125.0,6.4,8680.555555555555,3,50L â€“ 2.5 Cr
Peshawar,"Orhan Tower, Canal Road",9709000,2,2,1125.0,97.09,5.0,8630.222222222223,2,50L â€“ 2.5 Cr
Peshawar,"Dalazak Road, Peshawar",13000000,4,4,562.0,130.0,2.497777777777778,23131.67259786477,4,50L â€“ 2.5 Cr
Peshawar,"Warsak Road, Peshawar",34500000,7,7,2250.0,345.0,10.0,15333.333333333334,7+,2.5 â€“ 5 Cr
Peshawar,"Hayatabad Phase 1, Hayatabad",43000000,6,6,2250.0,430.0,10.0,19111.11111111111,6,2.5 â€“ 5 Cr
Peshawar,"Warsak Road, Peshawar",12000000,5,5,900.0,120.0,4.0,13333.333333333334,5,50L â€“ 2.5 Cr
